_id,user_id,amount,timestamp,status
t572,u673,264.65,2024-10-31T15:41:56.029841,FAILED
t574,u545,249.61,2024-12-01T15:41:56.029857,unknown
t575,u864,33.44,2024-10-31T15:41:56.029865,unknown
t576,u128,156.46,2024-10-19T15:41:56.029874,unknown
t577,u633,99.83,2024-11-06T15:41:56.029882,unknown
t578,u262,472.28,2024-11-18T15:41:56.029890,unknown
t581,u501,119.45,2024-12-06T15:41:56.029913,unknown
t582,u37,311.37,2024-12-14T15:41:56.029921,unknown
t583,u791,88.15,2025-01-05T15:41:56.029932,unknown
t584,u335,172.91,2024-12-09T15:41:56.029940,unknown
t585,u129,157.76,2024-11-10T15:41:56.029951,unknown
t586,u121,221.26,2024-10-21T15:41:56.029959,unknown
t587,u452,129.94,2024-11-13T15:41:56.029967,FAILED
t588,u39,199.77,2024-11-05T15:41:56.029977,PENDING
t589,u682,464.49,2024-10-23T15:41:56.029984,unknown
t590,u177,14.13,2024-11-27T15:41:56.029992,unknown
t591,u458,69.91,2024-12-13T15:41:56.029999,unknown
t593,u400,99.49,2024-10-30T15:41:56.030015,unknown
t594,u932,208.19,2024-11-19T15:41:56.030028,unknown
t595,u713,14.79,2024-12-01T15:41:56.030036,unknown
t596,u295,51.32,2024-11-08T15:41:56.030045,FAILED
t597,u493,394.55,2024-10-26T15:41:56.030053,unknown
t598,u938,140.46,2024-10-26T15:41:56.030061,unknown
t599,u611,56.68,2024-12-24T15:41:56.030069,unknown
t602,u652,216.44,2024-11-05T15:41:56.030093,unknown
t603,u266,37.28,2024-11-29T15:41:56.030101,FAILED
t604,u755,440.79,2024-11-12T15:41:56.030109,unknown
t606,u521,202.21,2024-10-19T15:41:56.030126,unknown
t607,u486,327.64,2024-12-25T15:41:56.030134,unknown
t608,u647,62.29,2024-12-07T15:41:56.030143,unknown
t609,u688,160.43,2024-10-29T15:41:56.030150,FAILED
t611,u673,21.27,2024-11-05T15:41:56.030166,unknown
t612,u633,182.59,2024-12-02T15:41:56.030174,PENDING
t613,u502,194.23,2024-11-05T15:41:56.030181,FAILED
t614,u420,275.02,2025-01-29T15:41:56.030189,unknown
t615,u629,461.73,2024-10-28T15:41:56.030197,unknown
t616,u655,435.04,2024-10-23T15:41:56.030205,unknown
t617,u192,84.78,2024-11-15T15:41:56.030215,unknown
t618,u507,20.01,2024-11-04T15:41:56.030224,unknown
t619,u101,145.09,2024-12-01T15:41:56.030232,unknown
t620,u653,341.98,2024-11-24T15:41:56.030240,PENDING
t621,u958,207.63,2024-11-24T15:41:56.030248,unknown
t622,u492,263.39,2024-10-29T15:41:56.030255,unknown
t623,u296,231.68,2024-11-11T15:41:56.030263,unknown
t625,u62,423.63,2024-11-28T15:41:56.030278,unknown
t626,u888,395.97,2024-12-08T15:41:56.030286,unknown
t627,u624,186.23,2024-10-29T15:41:56.030300,unknown
t628,u531,117.63,2024-12-07T15:41:56.030308,unknown
t629,u385,184.86,2024-11-10T15:41:56.030315,unknown
t630,u776,37.78,2024-11-21T15:41:56.030323,FAILED
t634,u685,121.86,2024-12-01T15:41:56.030358,unknown
t635,u489,222.95,2024-11-07T15:41:56.030367,unknown
t636,u246,344.99,2024-10-24T15:41:56.030374,unknown
t637,u475,90.6,2024-11-02T15:41:56.030382,unknown
t638,u816,52.32,2024-10-26T15:41:56.030390,unknown
t639,u566,443.81,2024-11-28T15:41:56.030398,unknown
t640,u742,340.66,2024-10-24T15:41:56.030406,unknown
t641,u879,285.81,2024-12-14T15:41:56.030413,unknown
t642,u134,440.13,2024-12-20T15:41:56.030421,FAILED
t643,u955,124.27,2024-10-25T15:41:56.030429,unknown
t645,u407,76.23,2024-11-05T15:41:56.030444,unknown
t646,u897,26.1,2024-10-29T15:41:56.030452,unknown
t647,u517,265.84,2024-11-15T15:41:56.030460,unknown
t648,u402,380.3,2024-11-07T15:41:56.030467,unknown
t649,u533,218.85,2024-11-04T15:41:56.030478,unknown
t651,u492,304.49,2024-10-21T15:41:56.030496,unknown
t652,u535,301.06,2024-10-31T15:41:56.030504,unknown
t653,u473,283.34,2024-12-02T15:41:56.030511,unknown
t654,u789,43.78,2024-11-12T15:41:56.030520,PENDING
t655,u55,330.66,2024-12-13T15:41:56.030528,FAILED
t656,u447,224.07,2024-11-01T15:41:56.030535,FAILED
t657,u718,36.09,2024-12-13T15:41:56.030543,unknown
t658,u193,359.58,2024-11-03T15:41:56.030552,unknown
t659,u683,221.31,2024-12-05T15:41:56.030560,unknown
t660,u611,301.61,2024-12-16T15:41:56.030570,unknown
t661,u477,145.49,2024-12-04T15:41:56.030578,PENDING
t662,u168,205.51,2024-12-11T15:41:56.030585,unknown
t663,u463,494.98,2024-12-10T15:41:56.030593,FAILED
t664,u896,303.81,2024-10-24T15:41:56.030600,unknown
t665,u961,243.82,2024-10-20T15:41:56.030607,unknown
t666,u301,365.46,2024-10-23T15:41:56.030615,unknown
t667,u264,51.14,2024-10-27T15:41:56.030622,unknown
t668,u193,108.49,2024-12-01T15:41:56.030630,FAILED
t670,u953,90.83,2024-12-03T15:41:56.030649,unknown
t671,u172,492.64,2024-11-10T15:41:56.030657,FAILED
t672,u34,161.01,2024-11-11T15:41:56.030665,unknown
t673,u877,2.46,2024-12-01T15:41:56.030673,unknown
t674,u209,200.85,2024-11-27T15:41:56.030681,unknown
t675,u769,327.19,2024-11-07T15:41:56.030689,FAILED
t676,u771,200.22,2024-12-06T15:41:56.030697,PENDING
t677,u280,275.21,2024-11-07T15:41:56.030705,unknown
t678,u428,280.94,2024-11-19T15:41:56.030715,unknown
t679,u288,495.66,2024-11-01T15:41:56.030723,unknown
t680,u190,472.49,2024-11-15T15:41:56.030731,unknown
t681,u29,7.17,2024-11-09T15:41:56.030742,unknown
t682,u314,176.88,2024-11-12T15:41:56.030752,FAILED
t685,u887,323.1,2024-11-06T15:41:56.030776,unknown
t686,u95,154.81,2024-11-05T15:41:56.030787,FAILED
t687,u643,56.2,2024-11-07T15:41:56.030796,FAILED
t688,u301,364.61,2024-11-16T15:41:56.030804,unknown
t689,u671,435.71,2024-11-25T15:41:56.030811,FAILED
t690,u16,452.32,2024-10-26T15:41:56.030819,FAILED
t691,u19,24.28,2024-10-25T15:41:56.030827,PENDING
t692,u513,339.44,2024-11-05T15:41:56.030835,PENDING
t693,u325,4,2024-11-12T15:41:56.030843,unknown
t695,u361,236.67,2024-11-22T15:41:56.030859,unknown
t700,u401,14.12,2024-11-14T15:41:56.030899,FAILED
t701,u818,452.17,2024-12-26T15:41:56.030906,FAILED
t702,u217,426.21,2024-10-25T15:41:56.030916,unknown
t703,u521,417.22,2024-10-27T15:41:56.030925,PENDING
t704,u370,143.79,2024-12-10T15:41:56.030932,FAILED
t706,u61,454.96,2024-11-24T15:41:56.030948,unknown
t707,u971,461.58,2024-11-24T15:41:56.030956,unknown
t708,u495,204.3,2024-11-04T15:41:56.030963,unknown
t709,u258,26.91,2024-11-27T15:41:56.030971,unknown
t710,u176,68.08,2025-02-14T15:41:56.030979,unknown
t712,u92,210.84,2024-11-29T15:41:56.030997,unknown
t714,u464,86.71,2024-10-23T15:41:56.031013,FAILED
t715,u539,461.55,2024-11-23T15:41:56.031020,unknown
t717,u673,469.84,2024-11-20T15:41:56.031036,unknown
t718,u368,3.51,2024-10-29T15:41:56.031043,unknown
t719,u459,53.98,2024-10-27T15:41:56.031067,unknown
t720,u34,419.74,2024-11-14T15:41:56.031092,unknown
t721,u842,389.9,2024-11-11T15:41:56.031102,unknown
t722,u244,74.48,2024-11-03T15:41:56.031110,unknown
t723,u446,105.25,2024-11-18T15:41:56.031117,unknown
t724,u990,493.15,2024-11-08T15:41:56.031125,unknown
t725,u442,5.63,2024-11-01T15:41:56.031132,unknown
t726,u975,490.17,2024-11-29T15:41:56.031140,FAILED
t727,u969,121.33,2025-01-27T15:41:56.031147,unknown
t728,u139,136.87,2024-11-30T15:41:56.031156,unknown
t729,u287,296.13,2024-11-01T15:41:56.031163,unknown
t730,u153,449.54,2024-11-30T15:41:56.031171,unknown
t731,u61,20.26,2024-10-25T15:41:56.031178,unknown
t733,u110,310.84,2024-11-18T15:41:56.031196,unknown
t734,u598,249.95,2024-10-25T15:41:56.031203,unknown
t735,u796,127.41,2024-12-05T15:41:56.031211,PENDING
t736,u604,282.37,2024-12-28T15:41:56.031220,unknown
t737,u823,373.22,2024-11-01T15:41:56.031229,PENDING
t738,u306,459.22,2024-12-01T15:41:56.031237,FAILED
t740,u553,50.19,2024-10-21T15:41:56.031252,PENDING
t741,u635,181.6,2024-12-02T15:41:56.031262,unknown
t742,u911,440.62,2024-10-30T15:41:56.031272,FAILED
t743,u997,62.34,2024-11-15T15:41:56.031280,unknown
t744,u257,337.72,2024-11-26T15:41:56.031290,FAILED
t745,u131,171.57,2024-11-23T15:41:56.031298,FAILED
t746,u558,114.43,2024-11-02T15:41:56.031305,unknown
t747,u558,364.58,2024-11-03T15:41:56.031312,unknown
t748,u561,385.1,2024-11-16T15:41:56.031319,FAILED
t751,u253,80.11,2024-10-29T15:41:56.031342,unknown
t752,u593,135.67,2024-12-11T15:41:56.031349,unknown
t753,u631,134.63,2024-11-14T15:41:56.031357,unknown
t754,u772,208.3,2024-10-24T15:41:56.031364,unknown
t755,u430,303.65,2024-10-29T15:41:56.031372,unknown
t757,u288,3.02,2024-11-13T15:41:56.031386,FAILED
t758,u792,9.09,2024-11-27T15:41:56.031393,unknown
t760,u173,51.43,2024-12-09T15:41:56.031408,unknown
t761,u345,369.44,2024-11-26T15:41:56.031418,PENDING
t762,u949,102.07,2024-12-12T15:41:56.031426,unknown
t764,u496,120.56,2024-11-30T15:41:56.031444,unknown
t765,u119,33.68,2024-11-14T15:41:56.031451,unknown
t766,u83,266.05,2024-11-04T15:41:56.031458,PENDING
t767,u806,464.59,2024-11-06T15:41:56.031466,PENDING
t768,u693,5.26,2024-11-20T15:41:56.031473,unknown
t769,u580,306.35,2024-12-11T15:41:56.031481,unknown
t770,u306,369.81,2024-10-28T15:41:56.031489,unknown
t771,u357,309.55,2024-12-02T15:41:56.031496,unknown
t772,u329,409.49,2024-10-25T15:41:56.031504,unknown
t773,u223,497.92,2024-11-06T15:41:56.031511,unknown
t774,u428,110.84,2024-11-19T15:41:56.031519,PENDING
t775,u287,313.99,2024-12-14T15:41:56.031526,unknown
t776,u424,81.34,2024-10-21T15:41:56.031536,unknown
t777,u435,304.42,2024-11-16T15:41:56.031543,unknown
t778,u517,75.68,2024-10-21T15:41:56.031550,unknown
t779,u364,198.14,2024-12-01T15:41:56.031558,FAILED
t780,u397,456.52,2024-11-24T15:41:56.031566,unknown
t781,u392,364,2024-11-09T15:41:56.031575,FAILED
t782,u388,454.92,2024-11-28T15:41:56.031583,PENDING
t783,u436,197.9,2024-10-26T15:41:56.031591,unknown
t784,u770,211.09,2024-12-15T15:41:56.031598,unknown
t785,u644,352.06,2024-10-26T15:41:56.031606,PENDING
t786,u273,96.51,2024-10-19T15:41:56.031614,PENDING
t787,u900,367.53,2024-11-08T15:41:56.031624,unknown
t788,u579,272.44,2024-11-02T15:41:56.031631,FAILED
t789,u102,180.48,2024-11-17T15:41:56.031638,unknown
t790,u56,427.74,2024-10-27T15:41:56.031645,unknown
t792,u798,194.28,2024-10-27T15:41:56.031660,FAILED
t793,u567,40.87,2024-12-01T15:41:56.031668,unknown
t794,u206,32.41,2024-12-07T15:41:56.031675,unknown
t796,u308,9.21,2024-12-13T15:41:56.031690,PENDING
t797,u750,324.71,2024-11-09T15:41:56.031700,unknown
t798,u165,132.42,2024-10-25T15:41:56.031708,unknown
t799,u917,340.32,2024-11-27T15:41:56.031715,unknown
t800,u917,91.19,2024-12-03T15:41:56.031722,FAILED
t801,u647,18.94,2024-11-19T15:41:56.031729,PENDING
t802,u540,337.62,2024-12-16T15:41:56.031736,unknown
t803,u666,130.15,2024-12-14T15:41:56.031746,FAILED
t804,u880,189.51,2024-11-15T15:41:56.031754,unknown
t805,u588,179.48,2024-12-12T15:41:56.031761,unknown
t806,u160,410.02,2024-10-24T15:41:56.031768,unknown
t807,u296,411.91,2024-12-10T15:41:56.031775,unknown
t809,u83,460.96,2024-11-12T15:41:56.031792,unknown
t810,u532,286.76,2024-10-21T15:41:56.031800,unknown
t812,u825,450.07,2024-12-08T15:41:56.031814,unknown
t813,u585,107.2,2024-12-05T15:41:56.031822,unknown
t814,u345,426.58,2024-10-31T15:41:56.031829,unknown
t816,u506,418.34,2025-01-15T15:41:56.031843,unknown
t817,u976,47.29,2024-12-15T15:41:56.031851,PENDING
t818,u61,275.65,2024-11-03T15:41:56.031858,unknown
t819,u232,103.46,2024-11-19T15:41:56.031866,PENDING
t820,u737,295.61,2024-12-13T15:41:56.031874,unknown
t821,u600,62.72,2024-11-03T15:41:56.031881,FAILED
t822,u633,342.15,2024-11-06T15:41:56.031889,unknown
t823,u862,472.54,2024-11-11T15:41:56.031899,unknown
t825,u876,306.61,2024-12-09T15:41:56.031914,FAILED
t826,u652,218.17,2024-12-16T15:41:56.031922,unknown
t827,u324,431.92,2024-12-17T15:41:56.031929,FAILED
t830,u777,379.86,2024-11-24T15:41:56.031954,unknown
t831,u491,418.64,2024-11-28T15:41:56.031962,PENDING
t832,u445,87.03,2024-11-21T15:41:56.031969,PENDING
t833,u880,361.7,2024-11-15T15:41:56.031976,unknown
t834,u946,262.53,2024-12-10T15:41:56.031984,FAILED
t835,u704,398.13,2024-12-04T15:41:56.031991,unknown
t836,u559,468.63,2024-11-06T15:41:56.031999,PENDING
t837,u175,376.75,2024-12-15T15:41:56.032006,unknown
t838,u470,482.38,2024-10-23T15:41:56.032016,unknown
t840,u730,275.58,2024-10-25T15:41:56.032033,FAILED
t841,u103,146.69,2024-11-03T15:41:56.032040,unknown
t842,u659,157.28,2024-11-10T15:41:56.032051,unknown
t843,u717,475.06,2024-10-26T15:41:56.032058,unknown
t844,u953,421.48,2025-01-06T15:41:56.032066,unknown
t845,u305,288.98,2024-11-19T15:41:56.032073,unknown
t848,u941,484.48,2024-12-13T15:41:56.032097,unknown
t849,u304,216.5,2025-02-14T15:41:56.032105,unknown
t851,u157,191.64,2024-12-11T15:41:56.032120,unknown
t852,u226,319.41,2024-11-16T15:41:56.032127,FAILED
t853,u564,281.16,2024-11-27T15:41:56.032137,unknown
t854,u369,418.02,2024-10-22T15:41:56.032144,PENDING
t855,u924,480.89,2024-10-21T15:41:56.032151,unknown
t857,u133,482.99,2024-12-15T15:41:56.032166,PENDING
t859,u247,492.47,2024-11-04T15:41:56.032184,FAILED
t860,u56,0.72,2024-11-09T15:41:56.032193,unknown
t861,u469,324.9,2024-11-17T15:41:56.032200,unknown
t862,u837,416.67,2024-10-23T15:41:56.032208,unknown
t863,u764,99.63,2024-12-01T15:41:56.032216,unknown
t864,u892,150.79,2024-11-12T15:41:56.032224,unknown
t865,u892,25.62,2024-10-23T15:41:56.032231,unknown
t868,u549,419.35,2024-11-27T15:41:56.032251,unknown
t869,u301,408.57,2024-11-14T15:41:56.032258,unknown
t870,u547,173.38,2024-11-19T15:41:56.032266,FAILED
t871,u503,391.53,2024-12-06T15:41:56.032275,unknown
t873,u956,97.39,2024-11-20T15:41:56.032290,unknown
t875,u536,311.5,2024-11-03T15:41:56.032305,PENDING
t877,u230,98.13,2024-11-22T15:41:56.032319,unknown
t879,u359,373.06,2024-10-30T15:41:56.032334,unknown
t880,u761,61.51,2024-11-26T15:41:56.032342,unknown
t881,u902,307.63,2024-11-16T15:41:56.032349,PENDING
t883,u659,254.1,2024-12-08T15:41:56.032364,PENDING
t884,u246,206.04,2024-10-21T15:41:56.032377,FAILED
t885,u21,499.46,2024-11-26T15:41:56.032385,FAILED
t886,u579,217.71,2024-10-23T15:41:56.032392,unknown
t887,u523,392.29,2024-11-27T15:41:56.032402,FAILED
t888,u815,271.11,2024-11-30T15:41:56.032409,unknown
t889,u708,304.91,2024-12-05T15:41:56.032420,unknown
t890,u995,350.01,2024-11-13T15:41:56.032431,unknown
t892,u86,437.2,2024-11-02T15:41:56.032446,PENDING
t893,u980,17.83,2024-12-08T15:41:56.032453,unknown
t894,u253,238.47,2024-10-26T15:41:56.032460,PENDING
t895,u607,343.04,2024-11-15T15:41:56.032467,PENDING
t896,u923,495.43,2024-12-03T15:41:56.032474,unknown
t899,u551,27.34,2024-12-18T15:41:56.032496,FAILED
t900,u439,354.69,2024-11-04T15:41:56.032504,unknown
t902,u740,342.82,2024-11-23T15:41:56.032519,unknown
t903,u365,340.32,2024-12-18T15:41:56.032528,PENDING
t904,u812,191.57,2024-12-06T15:41:56.032536,unknown
t905,u420,466.19,2024-11-20T15:41:56.032543,unknown
t906,u589,270.62,2024-11-11T15:41:56.032550,PENDING
t907,u54,100.86,2024-11-26T15:41:56.032557,unknown
t908,u193,214.48,2024-11-06T15:41:56.032564,unknown
t909,u597,212.74,2024-10-19T15:41:56.032572,unknown
t913,u353,431.26,2024-11-16T15:41:56.032603,unknown
t914,u629,334.85,2024-11-04T15:41:56.032610,unknown
t917,u301,80.12,2025-02-07T15:41:56.032637,unknown
t919,u727,207.88,2024-12-11T15:41:56.032652,unknown
t920,u514,301.21,2024-11-27T15:41:56.032676,PENDING
t921,u189,234.24,2024-12-10T15:41:56.032684,unknown
t922,u824,26.36,2024-12-17T15:41:56.032697,FAILED
t923,u745,329.42,2024-11-16T15:41:56.032721,unknown
t924,u847,339.95,2024-10-28T15:41:56.032728,unknown
t925,u86,257.64,2024-12-15T15:41:56.032736,FAILED
t926,u549,401.59,2024-11-03T15:41:56.032744,unknown
t927,u424,481.04,2024-11-01T15:41:56.032751,PENDING
t928,u279,465.15,2024-11-04T15:41:56.032758,PENDING
t929,u155,132.35,2024-12-05T15:41:56.032766,unknown
t930,u72,91.94,2024-11-26T15:41:56.032773,unknown
t931,u50,261.12,2024-10-26T15:41:56.032781,PENDING
t932,u476,451.68,2024-12-02T15:41:56.032788,unknown
t933,u8,434.63,2024-11-03T15:41:56.032797,FAILED
t934,u989,196.85,2024-10-24T15:41:56.032812,PENDING
t936,u835,83.4,2024-11-30T15:41:56.032832,PENDING
t937,u984,222.89,2024-10-25T15:41:56.032840,unknown
t939,u481,20.14,2024-10-22T15:41:56.032855,unknown
t941,u256,397.51,2024-12-18T15:41:56.032873,FAILED
t944,u611,38.77,2024-11-12T15:41:56.032896,unknown
t945,u500,431.01,2024-12-11T15:41:56.032903,unknown
t946,u817,464.67,2024-11-30T15:41:56.032911,PENDING
t948,u308,40.92,2024-12-09T15:41:56.032928,unknown
t949,u723,324.88,2024-12-06T15:41:56.032935,unknown
t950,u686,4.45,2024-12-01T15:41:56.032943,unknown
t952,u456,106.03,2024-11-06T15:41:56.032959,FAILED
t953,u532,439.99,2024-12-17T15:41:56.032967,FAILED
t954,u968,439.08,2024-11-23T15:41:56.032974,unknown
t956,u823,194.26,2025-02-12T15:41:56.032990,PENDING
t957,u172,16.48,2024-12-05T15:41:56.032997,unknown
t958,u221,230.75,2024-12-01T15:41:56.033005,unknown
t959,u501,409.15,2024-12-06T15:41:56.033012,unknown
t960,u894,120.98,2024-12-01T15:41:56.033020,unknown
t961,u87,460,2024-10-26T15:41:56.033034,unknown
t963,u455,411.79,2024-11-03T15:41:56.033051,unknown
t964,u396,324.89,2024-11-06T15:41:56.033059,unknown
t966,u169,481.56,2024-11-12T15:41:56.033076,FAILED
t967,u483,462.04,2024-12-04T15:41:56.033083,unknown
t969,u526,101.43,2024-11-02T15:41:56.033099,unknown
t970,u82,7.47,2024-12-17T15:41:56.033106,unknown
t971,u622,301.06,2024-12-14T15:41:56.033114,unknown
t972,u574,307.89,2024-11-02T15:41:56.033122,unknown
t973,u29,97.26,2025-02-09T15:41:56.033129,FAILED
t975,u15,499.19,2024-11-30T15:41:56.033149,unknown
t976,u148,400.26,2024-12-07T15:41:56.033156,PENDING
t978,u607,280.57,2024-11-21T15:41:56.033171,unknown
t979,u572,127.46,2024-11-17T15:41:56.033178,FAILED
t980,u320,468.65,2024-12-07T15:41:56.033186,PENDING
t981,u85,386.96,2024-11-13T15:41:56.033195,unknown
t983,u994,435.35,2024-11-12T15:41:56.033209,FAILED
t985,u127,453.12,2024-11-17T15:41:56.033228,unknown
t986,u291,10.04,2024-11-19T15:41:56.033235,PENDING
t988,u251,320.91,2024-12-08T15:41:56.033251,PENDING
t990,u414,61.24,2024-10-24T15:41:56.033266,PENDING
t991,u340,487.77,2024-12-03T15:41:56.033277,unknown
t994,u908,73.77,2024-12-04T15:41:56.033301,unknown
t995,u157,412.19,2024-11-04T15:41:56.033308,unknown
t996,u220,189.59,2025-01-17T15:41:56.033316,unknown
t997,u260,328.1,2024-11-08T15:41:56.033323,unknown
t999,u877,136.93,2024-10-20T15:41:56.033343,unknown
t1001,u15,497.28,2024-11-06T15:41:56.033359,PENDING
t1002,u133,333.8,2024-11-30T15:41:56.033366,PENDING
t1004,u345,45.69,2024-11-30T15:41:56.033381,unknown
t1006,u901,309.78,2024-12-04T15:41:56.033397,unknown
t1007,u4,243.28,2024-11-21T15:41:56.033405,unknown
t1008,u966,238.5,2024-11-11T15:41:56.033412,PENDING
t1009,u219,339.47,2024-11-23T15:41:56.033436,PENDING
t1010,u791,468.02,2024-10-26T15:41:56.033444,unknown
t1011,u883,60.67,2024-12-07T15:41:56.033451,PENDING
t1012,u997,177.45,2024-12-03T15:41:56.033458,FAILED
t1013,u88,310.12,2024-11-01T15:41:56.033465,unknown
t1014,u453,228.32,2024-11-05T15:41:56.033473,unknown
t1015,u151,359.38,2024-10-29T15:41:56.033479,unknown
t1016,u365,99.16,2024-11-30T15:41:56.033489,FAILED
t1017,u598,16.41,2024-11-25T15:41:56.033516,unknown
t1018,u139,411.13,2024-11-14T15:41:56.033526,unknown
t1019,u702,230.59,2024-12-10T15:41:56.033533,unknown
t1021,u727,204.31,2024-11-06T15:41:56.033568,unknown
t1022,u219,474.45,2024-11-22T15:41:56.033575,PENDING
t1025,u888,220.33,2024-10-30T15:41:56.033614,unknown
t1026,u466,408.17,2024-12-18T15:41:56.033622,FAILED
t1027,u258,69.9,2024-10-24T15:41:56.033629,unknown
t1028,u156,136.53,2024-12-16T15:41:56.033636,unknown
t1029,u57,345.24,2024-12-03T15:41:56.033644,unknown
t1030,u951,445.15,2024-11-17T15:41:56.033654,unknown
t1031,u941,89.71,2024-12-08T15:41:56.033662,PENDING
t1032,u707,403.84,2024-10-27T15:41:56.033669,unknown
t1033,u771,244.48,2024-11-24T15:41:56.033676,unknown
t1036,u824,361.56,2024-11-29T15:41:56.033700,unknown
t1037,u446,7.08,2025-02-14T15:41:56.033707,unknown
t1038,u175,252.89,2024-11-08T15:41:56.033714,FAILED
t1039,u438,154.22,2024-11-15T15:41:56.033722,unknown
t1040,u591,494.75,2024-11-16T15:41:56.033730,PENDING
t1041,u775,240.16,2024-11-18T15:41:56.033737,unknown
t1042,u507,330.29,2024-11-29T15:41:56.033745,unknown
t1043,u280,308.55,2024-12-04T15:41:56.033755,unknown
t1044,u256,433.31,2024-12-05T15:41:56.033762,unknown
t1045,u203,336.52,2024-10-25T15:41:56.033770,unknown
t1046,u165,109.96,2024-11-28T15:41:56.033777,PENDING
t1048,u684,12.38,2024-11-03T15:41:56.033793,PENDING
t1049,u460,322.05,2024-11-09T15:41:56.033803,unknown
t1051,u912,148.17,2024-10-19T15:41:56.033819,unknown
t1052,u133,164.05,2024-10-20T15:41:56.033827,unknown
t1053,u974,479.6,2024-11-29T15:41:56.033834,unknown
t1054,u229,2.54,2024-11-03T15:41:56.033844,unknown
t1055,u122,67.55,2024-11-02T15:41:56.033852,FAILED
t1056,u562,347.02,2024-11-12T15:41:56.033859,unknown
t1057,u378,5.24,2024-10-31T15:41:56.033867,PENDING
t1060,u90,390.95,2024-12-18T15:41:56.033889,unknown
t1061,u215,248.29,2024-10-22T15:41:56.033896,PENDING
t1062,u731,388.39,2024-11-18T15:41:56.033908,unknown
t1063,u714,251.74,2024-11-25T15:41:56.033916,unknown
t1067,u505,99.48,2024-12-01T15:41:56.033948,unknown
t1069,u769,118.66,2024-12-13T15:41:56.033962,unknown
t1070,u132,163.44,2024-10-19T15:41:56.033970,unknown
t1071,u637,478.23,2024-12-10T15:41:56.033978,unknown
t1072,u96,370.32,2024-11-15T15:41:56.033985,unknown
t1073,u846,309.64,2024-11-13T15:41:56.033993,unknown
t1075,u219,45.78,2024-10-19T15:41:56.034012,FAILED
t1076,u105,58.94,2024-10-31T15:41:56.034019,PENDING
t1077,u840,81.25,2025-01-22T15:41:56.034027,FAILED
t1078,u705,377,2024-12-10T15:41:56.034035,unknown
t1079,u242,414.04,2024-11-15T15:41:56.034043,unknown
t1080,u397,355.71,2024-11-14T15:41:56.034051,unknown
t1082,u655,473.1,2024-10-19T15:41:56.034066,unknown
t1084,u343,57.59,2024-12-09T15:41:56.034081,unknown
t1085,u726,43.29,2024-11-14T15:41:56.034089,unknown
t1086,u709,313.16,2024-11-23T15:41:56.034097,FAILED
t1089,u736,36.38,2024-10-30T15:41:56.034119,unknown
t1090,u847,120.17,2024-11-22T15:41:56.034127,PENDING
t1091,u504,383.74,2024-12-03T15:41:56.034134,FAILED
t1092,u909,308.03,2025-01-28T15:41:56.034142,unknown
t1093,u368,489.14,2024-11-12T15:41:56.034154,unknown
t1095,u989,450.47,2024-11-08T15:41:56.034175,unknown
t1097,u357,49.46,2024-11-22T15:41:56.034191,unknown
t1098,u173,143.33,2024-10-26T15:41:56.034198,FAILED
t1100,u825,308.21,2024-12-02T15:41:56.034212,unknown
t1101,u74,214.76,2024-10-29T15:41:56.034220,unknown
t1102,u784,20.5,2024-12-15T15:41:56.034229,unknown
t1103,u767,99.67,2024-11-24T15:41:56.034240,unknown
t1104,u183,131.94,2024-11-07T15:41:56.034251,unknown
t1105,u734,328.08,2024-12-11T15:41:56.034258,unknown
t1106,u967,328.33,2024-11-06T15:41:56.034266,unknown
t1107,u611,439.3,2024-10-27T15:41:56.034273,unknown
t1108,u143,281.73,2024-10-28T15:41:56.034281,unknown
t1109,u764,332.57,2024-11-30T15:41:56.034289,unknown
t1110,u244,110.69,2024-11-24T15:41:56.034301,unknown
t1112,u487,413.31,2024-10-20T15:41:56.034316,unknown
t1113,u153,435.99,2024-12-03T15:41:56.034324,PENDING
t1114,u683,31.3,2024-12-11T15:41:56.034331,unknown
t1115,u119,282.48,2024-11-19T15:41:56.034338,unknown
t1119,u708,295.99,2024-12-16T15:41:56.034388,PENDING
t1120,u369,439.71,2024-11-24T15:41:56.034395,unknown
t1121,u620,26,2024-12-02T15:41:56.034402,unknown
t1123,u897,482.61,2024-12-11T15:41:56.034419,unknown
t1124,u724,471.55,2024-11-26T15:41:56.034427,unknown
t1126,u406,77.12,2024-11-09T15:41:56.034444,unknown
t1127,u81,16.29,2024-10-25T15:41:56.034451,unknown
t1128,u553,336.78,2024-12-05T15:41:56.034459,unknown
t1129,u922,392.73,2024-12-08T15:41:56.034466,PENDING
t1131,u845,14.31,2024-11-23T15:41:56.034480,unknown
t1132,u783,30.8,2024-10-20T15:41:56.034488,unknown
t1133,u740,416.68,2024-12-05T15:41:56.034495,unknown
t1134,u155,34.76,2024-10-24T15:41:56.034502,unknown
t1135,u417,237.36,2024-11-20T15:41:56.034509,PENDING
t1136,u828,191.31,2024-11-01T15:41:56.034515,unknown
t1137,u308,483.91,2024-10-28T15:41:56.034522,FAILED
t1138,u74,363.49,2024-11-14T15:41:56.034530,FAILED
t1139,u687,232.23,2024-11-28T15:41:56.034554,unknown
t1140,u883,412.67,2024-11-10T15:41:56.034561,PENDING
t1141,u873,235.29,2024-12-03T15:41:56.034568,unknown
t1142,u718,430.56,2024-12-07T15:41:56.034578,unknown
t1143,u295,298.72,2024-11-09T15:41:56.034587,PENDING
t1144,u468,57.31,2024-12-16T15:41:56.034594,unknown
